file_name,expert_id,round,years_experience_band,lcdp_experience_count,project_stage,project_task,skill_id,skill_name,usage_intensity_label,usage_intensity,difficulty_acquisition_label,difficulty_acquisition,synthetic_weight,comment
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Data validation development,117,Scripts,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,118,+AI Assisted Development,2 - Occasional / peripheral,2,2 - Easy,2,4,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,119,+Automations,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,120,+Built-in Connectors,4 - Frequent / important,4,2 - Easy,2,8,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,121,API,3 - Moderate / recurring,3,5 - Very difficult,5,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,122,Expressions,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,123,Functions,5 - Essential / continuous,5,5 - Very difficult,5,25,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,124,Java,4 - Frequent / important,4,5 - Very difficult,5,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,125,JavaScript,4 - Frequent / important,4,5 - Very difficult,5,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,126,Object Model,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,127,Scripts,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Actions design and development,128,SOAP,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,129,.NET,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,130,+Visual Programming,5 - Essential / continuous,5,3 - Moderate,3,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,131,Expressions,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,132,CLI,1 - Rare / avoidable,1,5 - Very difficult,5,5,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,133,IT Data Types,5 - Essential / continuous,5,3 - Moderate,3,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,134,Eclipse,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,135,Emulators,1 - Rare / avoidable,1,4 - Difficult,4,4,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,136,Entity Types,5 - Essential / continuous,5,3 - Moderate,3,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,137,Enumerations,5 - Essential / continuous,5,3 - Moderate,3,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,138,Functions,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,139,HTML,2 - Occasional / peripheral,2,3 - Moderate,3,6,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,140,SDK/IDE,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,141,Iteration Statements,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,142,Java,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,143,Java API,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,144,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,145,JSON,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,146,Markup Language,3 - Moderate / recurring,3,2 - Easy,2,6,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,147,Metadata,5 - Essential / continuous,5,3 - Moderate,3,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,148,Native Mobile App,4 - Frequent / important,4,5 - Very difficult,5,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,149,node.js,3 - Moderate / recurring,3,5 - Very difficult,5,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,150,PWA,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,151,Query Functions,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,152,Scripts,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,153,Snippets,2 - Occasional / peripheral,2,4 - Difficult,4,8,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,154,TypeScript,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,155,Web API,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Development,Programming,156,XML,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,157,+Cloud Based Environment,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,158,API,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,159,Compiler Service,3 - Moderate / recurring,3,5 - Very difficult,5,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,160,Database Synchronization,3 - Moderate / recurring,3,5 - Very difficult,5,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,161,Deployment Controller Service,3 - Moderate / recurring,3,5 - Very difficult,5,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,162,Email Server (SMTP),3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,163,File Storage,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,164,HTTPS Server,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,165,Java,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,166,Load Balancing,2 - Occasional / peripheral,2,4 - Difficult,4,8,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,167,Log Service,2 - Occasional / peripheral,2,3 - Moderate,3,6,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,168,Mobile App,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,169,OQL,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,170,Proxy server,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,171,Relational Database,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,172,REST API,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,173,SAML Authentication,5 - Essential / continuous,5,5 - Very difficult,5,25,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,174,Scheduler Service,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,175,Shared Libraries,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,176,SOAP,4 - Frequent / important,4,5 - Very difficult,5,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,177,SSL Certificates,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,178,Swagger,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,179,WSDL,3 - Moderate / recurring,3,5 - Very difficult,5,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Runtime server installation,180,XML/XPath,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Database installation,181,+Embedded Database,3 - Moderate / recurring,3,3 - Moderate,3,9,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Database installation,182,File Storage,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Database installation,183,Relational Database,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Database installation,184,REST API,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Client module installation,185,.NET Framework,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Client module installation,186,+Mobile App,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Client module installation,187,+Web Browser,5 - Essential / continuous,5,1 - Very easy,1,5,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Client module installation,188,API,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Client module installation,189,Binaries,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Client module installation,190,HTTPS Server,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Client module installation,191,URL Configuration,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Client module installation,192,Web Services,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,193,+App Gallery,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,194,+Software as a Service,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,195,Application IDE,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,196,CI/CD,5 - Essential / continuous,5,5 - Very difficult,5,25,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,197,Cloud Computing,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,198,Cloud Services,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,199,Docker,5 - Essential / continuous,5,5 - Very difficult,5,25,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,200,Import/Export,5 - Essential / continuous,5,3 - Moderate,3,15,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,201,Kubernetes,4 - Frequent / important,4,5 - Very difficult,5,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,202,On-Premise,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,203,On-premises Data Gateway,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,204,REST API,4 - Frequent / important,4,4 - Difficult,4,16,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,205,Scripts,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Deployment,206,SOAP,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Version control,207,Code Repository Concept,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Version control,208,Custom Version Control,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E04_JS.xlsx,E04_JS,1,15-19,3,Implementation,Version control,209,Git,5 - Essential / continuous,5,4 - Difficult,4,20,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Workflow model,1,+BPMN Process Model,5 - Essential / continuous,5,2 - Easy,2,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Workflow model,2,Custom Process Model,3 - Moderate / recurring,3,4 - Difficult,4,12,Usage Intensity
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,3,+Business Data Types,5 - Essential / continuous,5,1 - Very easy,1,5,1 - Rare / avoidable
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,4,+Form-based Data,4 - Frequent / important,4,1 - Very easy,1,4,2 - Occasional / peripheral
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,5,+Item-Detail,4 - Frequent / important,4,1 - Very easy,1,4,3 - Moderate / recurring
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,6,+Lookup/Drop-down,4 - Frequent / important,4,1 - Very easy,1,4,4 - Frequent / important
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,7,+Predefined Entities,3 - Moderate / recurring,3,1 - Very easy,1,3,5 - Essential / continuous
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,8,Domain Model,3 - Moderate / recurring,3,3 - Moderate,3,9,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,9,Conditional Expressions,4 - Frequent / important,4,3 - Moderate,3,12,Difficulty of Acquisition
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,10,Constraints,3 - Moderate / recurring,3,3 - Moderate,3,9,1 - Very easy
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,11,Data Structure,3 - Moderate / recurring,3,3 - Moderate,3,9,2 - Easy
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,12,IT Data Types,3 - Moderate / recurring,3,4 - Difficult,4,12,3 - Moderate
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,13,Denormalization,2 - Occasional / peripheral,2,5 - Very difficult,5,10,4 - Difficult
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,14,Entity Diagrams,3 - Moderate / recurring,3,3 - Moderate,3,9,5 - Very difficult
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,15,Enumerations,3 - Moderate / recurring,3,2 - Easy,2,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,16,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,Instruction
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,17,Relational Database,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Database model,18,XML/XPath,1 - Rare / avoidable,1,5 - Very difficult,5,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,19,+App templates,5 - Essential / continuous,5,1 - Very easy,1,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,20,+Business Data Types,5 - Essential / continuous,5,1 - Very easy,1,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,21,+Screen Templates,5 - Essential / continuous,5,1 - Very easy,1,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,22,+UI Branding,3 - Moderate / recurring,3,2 - Easy,2,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,23,+View Types,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,24,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,25,IT Data Types,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,26,Functions,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,27,Model-driven Apps,4 - Frequent / important,4,2 - Easy,2,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,28,Reactive Web App,3 - Moderate / recurring,3,3 - Moderate,3,9,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,29,Responsive Web Design,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,UI model,30,Variables,4 - Frequent / important,4,2 - Easy,2,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Validations,31,+Business Rules,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Validations,32,+Lookup/Drop-down,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Validations,33,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Validations,34,Enumerations,3 - Moderate / recurring,3,2 - Easy,2,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Validations,35,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Validations,36,Scripts,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Validations,37,Transactions,2 - Occasional / peripheral,2,4 - Difficult,4,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,38,+Actions,5 - Essential / continuous,5,1 - Very easy,1,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,39,+Graphical actions,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,40,+NLP,2 - Occasional / peripheral,2,2 - Easy,2,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,41,+Custom Language,2 - Occasional / peripheral,2,3 - Moderate,3,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,42,+Predefined Tasks,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,43,UML,2 - Occasional / peripheral,2,3 - Moderate,3,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,44,Algorithms,2 - Occasional / peripheral,2,4 - Difficult,4,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,45,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,46,Control Structures,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,47,IT Data Types,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,48,Events,3 - Moderate / recurring,3,3 - Moderate,3,9,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,49,Formulas,4 - Frequent / important,4,2 - Easy,2,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,50,Functions,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,51,Java,1 - Rare / avoidable,1,5 - Very difficult,5,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,52,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,53,Microservices,1 - Rare / avoidable,1,5 - Very difficult,5,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,54,SQL,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Design,Application logic,55,Variables,4 - Frequent / important,4,2 - Easy,2,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Workflow design and development,56,+BPMN Process Model,5 - Essential / continuous,5,2 - Easy,2,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Workflow design and development,57,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Workflow design and development,58,Custom Process Model,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Workflow design and development,59,Events,3 - Moderate / recurring,3,3 - Moderate,3,9,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Workflow design and development,60,Java API,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Workflow design and development,61,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Workflow design and development,62,REST API,3 - Moderate / recurring,3,5 - Very difficult,5,15,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Workflow design and development,63,Triggers,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,64,+Business Data Types,5 - Essential / continuous,5,1 - Very easy,1,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,65,+Custom Database Model,3 - Moderate / recurring,3,2 - Easy,2,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,66,+References,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,67,+Slices,3 - Moderate / recurring,3,2 - Easy,2,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,68,Actions,3 - Moderate / recurring,3,3 - Moderate,3,9,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,69,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,70,Relational Database,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,71,Entity Diagrams,3 - Moderate / recurring,3,3 - Moderate,3,9,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,72,Functions,3 - Moderate / recurring,3,3 - Moderate,3,9,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,73,SQL,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,74,IT Data Types,3 - Moderate / recurring,3,4 - Difficult,4,12,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Database design,75,Web API,2 - Occasional / peripheral,2,4 - Difficult,4,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,76,.NET,1 - Rare / avoidable,1,5 - Very difficult,5,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,77,+Cloud-based Spreadsheets,3 - Moderate / recurring,3,2 - Easy,2,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,78,+GUI Queries,4 - Frequent / important,4,2 - Easy,2,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,79,+Human Language,2 - Occasional / peripheral,2,2 - Easy,2,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,80,+Integrated Data Sources,4 - Frequent / important,4,1 - Very easy,1,4,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,81,Cloud Services,2 - Occasional / peripheral,2,4 - Difficult,4,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,82,Custom Query Language,1 - Rare / avoidable,1,5 - Very difficult,5,5,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,83,Data Source Integration,2 - Occasional / peripheral,2,4 - Difficult,4,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,84,Formulas,4 - Frequent / important,4,2 - Easy,2,8,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,85,Local Storage,2 - Occasional / peripheral,2,3 - Moderate,3,6,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,86,OAuth,2 - Occasional / peripheral,2,5 - Very difficult,5,10,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,87,REST API,3 - Moderate / recurring,3,5 - Very difficult,5,15,
Expert_Survey_E05_WD.xlsx,E05_WD,1,20+,3,Development,Fetching data,88,SDK,1 - Rare / avoidable,1,5 - Very difficult,5,5,
